Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
davis opoku,be BEL,DF,OH Leuven,0.0,2007,0.8,0,0,0.1,0.0,2,0,9,18,50.0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,davis opoku,davis opoku,oh leuven,2007,2007,,,nan,,
davy roef,be BEL,GK,Gent,0.0,1994,11.0,0,0,0.0,0.0,0,0,277,381,72.7,1,1,0,0,17.0,1.55,64.0,49.0,75.0,2.0,18.2,1.0,1.0,0.0,0.0,17.3,0.27,2.3,0.21,43.0,133.0,32.3,316.0,70.0,32.0,31.7,8.0,4.6,11.0,1.0,14.2,True,0.0,davy roef,davy roef,gent,1994,1994,2500000,140808,1994-02-06,31,first+last+birth_year
dennis eckert,de GER,MF,Standard Liège,0.0,1997,5.6,1,0,1.4,0.2,10,3,86,122,70.49,7,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dennis eckert,dennis eckert,standard liege,1997,1997,2500000,249303,1997-01-09,28,fuzzy_global(100.0)
dennis praet,be BEL,MF,Antwerp,0.0,1994,6.5,0,0,0.2,0.2,4,1,205,273,75.09,10,4,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dennis praet,dennis praet,antwerp,1994,1994,2500000,129588,1994-05-14,31,first+last+birth_year
desmond acquah,be BEL,MF,Dender,0.0,2002,0.2,0,0,0.0,0.0,1,0,6,10,60.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,desmond acquah,desmond acquah,dender,2002,2002,300000,707803,2002-07-23,23,first+last+birth_year
dikeni-rafid salifou,tg TOG,MF,Mechelen,0.0,2003,0.6,0,0,0.0,0.0,0,0,20,22,90.91,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dikeni rafid salifou,dikeni salifou,mechelen,2003,2003,400000,664973,2003-06-08,22,first+last+birth_year
dire mebude,sct SCO,"FW,MF",Westerlo,0.0,2004,2.2,1,0,1.4,0.1,6,1,41,53,77.36,7,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dire mebude,dire mebude,westerlo,2004,2004,,,nan,,
djibril lamego,fr FRA,DF,La Louvière,0.0,2003,11.0,0,0,0.0,0.0,2,0,266,358,74.3,11,8,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,djibril lamego,djibril lamego,la louviere,2003,2003,800000,947363,2003-02-25,22,first+last+birth_year
dogucan haspolat,tr TUR,MF,Westerlo,0.0,2000,11.0,0,1,0.7,1.1,15,3,384,532,72.18,34,20,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dogucan haspolat,dogucan haspolat,westerlo,2000,2000,5000000,387143,2000-02-11,25,first+last+birth_year
edan diop,fr FRA,MF,Cercle Brugge,0.0,2004,9.5,2,1,3.4,1.5,18,6,273,365,74.79,12,9,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edan diop,edan diop,cercle brugge,2004,2004,1500000,745178,2004-08-28,21,first+last+birth_year
edgaras utkus,lt LTU,DF,Cercle Brugge,0.0,2000,6.5,2,0,0.6,0.0,6,3,206,279,73.84,11,6,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edgaras utkus,edgaras utkus,cercle brugge,2000,2000,1800000,379315,2000-06-22,25,first+last+birth_year
eliot bujupi,xk KVX,FW,Westerlo,0.0,2006,0.0,0,0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eliot bujupi,eliot bujupi,westerlo,2006,2006,500000,907483,2006-07-03,19,first+last+birth_year
emin bayram,tr TUR,DF,Westerlo,0.0,2003,11.0,2,2,0.6,1.0,8,2,499,604,82.62,16,8,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emin bayram,emin bayram,westerlo,2003,2003,3500000,655902,2003-04-02,22,first+last+birth_year
emmanuel kakou,ci CIV,DF,Cercle Brugge,0.0,2005,4.2,0,0,0.1,0.1,3,1,155,187,82.89,7,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emmanuel kakou,emmanuel kakou,cercle brugge,2005,2005,1000000,1233680,2005-06-30,20,first+last+birth_year
emran soglo,fr FRA,DF,Zulte Waregem,0.0,2005,0.3,0,0,0.0,0.1,0,0,12,15,80.0,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emran soglo,emran soglo,zulte waregem,2005,2005,500000,913495,2005-07-11,20,key+birth_year
enric llansana,nl NED,MF,Anderlecht,0.0,2001,6.2,0,0,0.1,0.8,5,1,263,315,83.49,21,14,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enric llansana,enric llansana,anderlecht,2001,2001,4000000,412945,2001-04-12,24,first+last+birth_year
enrique lofolomo,de GER,"MF,DF",Zulte Waregem,0.0,2000,2.0,0,0,0.1,0.0,2,1,53,70,75.71,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enrique lofolomo,enrique lofolomo,zulte waregem,2000,2000,250000,591032,2000-04-14,25,key+birth_year
erick nunes,br BRA,"MF,DF",Cercle Brugge,0.0,2004,2.2,0,1,0.1,0.6,2,0,51,94,54.26,10,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick nunes,erick nunes,cercle brugge,2004,2004,1200000,1086381,2004-02-29,21,first+last+birth_year
etienne camara,fr FRA,MF,Charleroi,0.0,2003,10.5,0,2,0.3,0.7,5,1,351,425,82.59,30,20,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,etienne camara,etienne camara,charleroi,2003,2003,2500000,854325,2003-03-30,22,first+last+birth_year
ewoud pletinckx,be BEL,DF,OH Leuven,0.0,2000,11.0,2,0,0.9,0.4,12,6,388,494,78.54,16,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ewoud pletinckx,ewoud pletinckx,oh leuven,2000,2000,1800000,491298,2000-10-10,25,first+last+birth_year
fabio ferraro,be BEL,"DF,FW",Dender,0.0,2002,10.6,0,1,0.5,1.0,9,2,360,516,69.77,21,16,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabio ferraro,fabio ferraro,dender,2002,2002,1300000,579084,2002-09-03,23,first+last+birth_year
farouck adekami,ci CIV,"FW,DF",Antwerp,0.0,2006,3.9,2,0,0.5,0.5,9,7,69,100,69.0,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,farouck adekami,farouck adekami,antwerp,2006,2006,600000,1293796,2006-08-07,19,first+last+birth_year
fedde leysen,be BEL,DF,Union SG,0.0,2003,10.1,1,1,0.8,0.2,4,1,541,629,86.01,21,13,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fedde leysen,fedde leysen,union sg,2003,2003,6000000,660746,2003-07-09,22,first+last+birth_year
filip szymczak,pl POL,"FW,DF",Charleroi,0.0,2002,1.4,0,0,0.1,0.1,1,1,23,36,63.89,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,filip szymczak,filip szymczak,charleroi,2002,2002,1000000,554972,2002-05-06,23,first+last+birth_year
flavio nazinho,pt POR,DF,Cercle Brugge,0.0,2003,7.2,0,2,0.2,1.5,5,1,302,427,70.73,20,13,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,flavio nazinho,flavio nazinho,cercle brugge,2003,2003,5000000,668587,2003-07-20,22,fuzzy_global(100.0)
franck surdez,ch SUI,"DF,MF",Gent,0.0,2002,3.0,1,0,1.6,0.2,10,4,103,148,69.59,8,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franck surdez,franck surdez,gent,2002,2002,1800000,627196,2002-05-05,23,first+last+birth_year
freddy mbemba,fr FRA,FW,Charleroi,0.0,2002,0.2,0,0,0.1,0.0,2,1,10,14,71.43,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,freddy mbemba,freddy mbemba,charleroi,2002,2002,,,nan,,
fredrik hammer,se SWE,MF,Mechelen,0.0,2001,11.0,0,0,0.4,0.4,8,0,346,426,81.22,47,29,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fredrik hammer,fredrik hammer,mechelen,2001,2001,2500000,504245,2001-02-26,24,fuzzy_global(92.85714285714286)
gabriel david,ng NGA,"FW,DF",Antwerp,0.0,2007,1.2,0,0,0.1,0.1,1,0,10,15,66.67,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel david,gabriel david,antwerp,2007,2007,200000,1380876,2007-01-02,18,first+last+birth_year
gary magnee,be BEL,DF,Cercle Brugge,0.0,1999,9.9,0,3,0.4,1.9,9,0,333,513,64.91,29,21,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gary magnee,gary magnee,cercle brugge,1999,1999,1500000,679050,1999-10-12,26,first+last+birth_year
glenn bijl,nl NED,"MF,DF",Antwerp,0.0,1995,1.2,0,0,0.0,0.0,1,0,24,35,68.57,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,glenn bijl,glenn bijl,antwerp,1995,1995,1500000,203961,1995-07-13,30,first+last+birth_year
gora diouf,sn SEN,DF,Mechelen,0.0,2003,6.1,0,1,0.2,0.2,3,0,239,289,82.7,12,9,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gora diouf,gora diouf,mechelen,2003,2003,4000000,1049965,2003-09-20,22,first+last+birth_year
griffin yow,us USA,FW,Westerlo,0.0,2002,3.9,2,0,1.7,0.7,16,3,63,101,62.38,9,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,griffin yow,griffin yow,westerlo,2002,2002,3500000,627205,2002-09-25,23,first+last+birth_year
guillaume dietsch,fr FRA,GK,Dender,0.0,2001,2.0,0,0,0.0,0.0,0,0,38,54,70.37,0,0,0,0,5.0,2.5,14.0,9.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.28,-1.1,-0.54,14.0,29.0,48.3,39.0,9.0,35.9,32.2,2.0,5.3,6.0,3.0,20.7,True,0.0,guillaume dietsch,guillaume dietsch,dender,2001,2001,250000,463601,2001-04-17,24,first+last+birth_year
guillaume francois,be BEL,DF,Union SG,0.0,1990,0.1,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,guillaume francois,guillaume francois,union sg,1990,1990,150000,72736,1990-06-03,35,first+last+birth_year
gustaf nilsson,se SWE,FW,Club Brugge,0.0,1997,0.2,0,0,0.0,0.0,1,1,1,2,50.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gustaf nilsson,gustaf nilsson,club brugge,1997,1997,3500000,320440,1997-05-23,28,first+last+birth_year
gyrano kerk,sr SUR,"FW,DF",Antwerp,0.0,1995,4.2,0,1,0.6,0.3,9,4,40,60,66.67,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gyrano kerk,gyrano kerk,antwerp,1995,1995,3000000,268112,1995-12-02,29,first+last+birth_year
hakim sahabo,rw RWA,MF,Standard Liège,0.0,2005,3.4,0,0,0.1,0.0,4,1,128,150,85.33,9,8,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hakim sahabo,hakim sahabo,standard liege,2005,2005,1000000,990731,2005-06-16,20,first+last+birth_year
halil ozdemir,tr TUR,"FW,MF",Mechelen,0.0,2005,1.0,0,0,0.1,0.0,2,0,19,27,70.37,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,halil ozdemir,halil ozdemir,mechelen,2005,2005,150000,988711,2005-08-18,20,first+last+birth_year
hannes van der bruggen,be BEL,MF,Cercle Brugge,0.0,1993,10.5,0,0,0.3,0.4,7,2,431,555,77.66,30,16,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hannes van der bruggen,hannes bruggen,cercle brugge,1993,1993,600000,110822,1993-04-01,32,first+last+birth_year
hans vanaken,be BEL,MF,Club Brugge,0.0,1992,11.0,2,0,2.2,2.2,17,4,720,820,87.8,13,7,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hans vanaken,hans vanaken,club brugge,1992,1992,7000000,137576,1992-08-24,33,first+last+birth_year
hatim es-saoubi,ma MAR,DF,Gent,0.0,2000,1.6,0,0,0.0,0.0,0,0,85,95,89.47,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hatim es saoubi,hatim saoubi,gent,2000,2000,1000000,800364,2000-12-13,24,first+last+birth_year
helio varela,cv CPV,"MF,DF",Gent,0.0,2002,1.8,0,0,0.1,0.1,2,0,54,78,69.23,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,helio varela,helio varela,gent,2002,2002,,,nan,,
hendrik van crombrugge,be BEL,GK,Genk,0.0,1993,4.0,0,0,0.0,0.0,0,0,130,164,79.27,0,0,0,0,6.0,1.5,24.0,19.0,79.2,0.0,0.0,1.0,1.0,0.0,0.0,7.6,0.28,2.6,0.65,13.0,39.0,33.3,157.0,21.0,22.9,29.6,2.0,3.8,2.0,0.5,11.2,True,0.0,hendrik van crombrugge,hendrik crombrugge,genk,1993,1993,1700000,137326,1993-04-30,32,first+last+birth_year
henok teklab,de GER,"DF,MF",OH Leuven,0.0,1998,0.5,0,0,0.0,0.4,0,0,24,29,82.76,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,henok teklab,henok teklab,oh leuven,1998,1998,800000,492634,1998-11-16,26,first+last+birth_year
henry lawrence,eng ENG,DF,Standard Liège,0.0,2001,2.8,0,0,0.0,0.1,0,0,82,113,72.57,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,henry lawrence,henry lawrence,standard liege,2001,2001,1500000,580765,2001-09-21,24,first+last+birth_year
hugo siquet,be BEL,DF,Club Brugge,0.0,2002,1.5,0,0,0.1,0.1,2,0,84,108,77.78,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hugo siquet,hugo siquet,club brugge,2002,2002,4000000,578680,2002-07-09,23,first+last+birth_year
hugo vetlesen,no NOR,"FW,MF",Club Brugge,0.0,2000,1.7,0,0,0.0,0.3,1,1,52,68,76.47,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hugo vetlesen,hugo vetlesen,club brugge,2000,2000,4000000,499758,2000-02-29,25,first+last+birth_year
hyllarion goore,ci CIV,"FW,MF",Gent,0.0,2005,4.6,2,1,1.2,1.2,18,7,61,95,64.21,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,hyllarion goore,hyllarion goore,gent,2005,2005,1500000,1285174,2005-08-24,20,first+last+birth_year
ian struyf,be BEL,DF,Mechelen,0.0,2007,0.4,0,0,0.0,0.0,0,0,11,12,91.67,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ian struyf,ian struyf,mechelen,2007,2007,150000,1269454,2007-08-22,18,first+last+birth_year
ibe hautekiet,be BEL,DF,Standard Liège,0.0,2002,5.1,0,0,0.0,0.1,1,0,151,187,80.75,10,7,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibe hautekiet,ibe hautekiet,standard liege,2002,2002,3500000,565016,2002-04-13,23,first+last+birth_year
ibrahim diakite,gn GUI,DF,Cercle Brugge,0.0,2003,1.0,0,0,0.1,0.0,1,0,29,42,69.05,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibrahim diakite,ibrahim diakite,cercle brugge,2003,2003,1200000,919173,2003-10-31,21,first+last+birth_year
ibrahim kanate,ml MLI,FW,Anderlecht,0.0,2006,0.4,0,0,0.0,0.1,0,0,18,22,81.82,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibrahim kanate,ibrahim kanate,anderlecht,2006,2006,500000,1132628,2006-10-23,18,first+last+birth_year
ibrahim karamoko,fr FRA,"DF,MF",Standard Liège,0.0,2001,4.8,0,0,0.1,0.0,2,1,196,222,88.29,8,3,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibrahim karamoko,ibrahim karamoko,standard liege,2001,2001,800000,538072,2001-07-23,24,first+last+birth_year
ibrahima diaby,gn GUI,"MF,DF",Cercle Brugge,0.0,2007,2.2,0,0,0.3,0.5,2,1,84,112,75.0,9,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibrahima diaby,ibrahima diaby,cercle brugge,2007,2007,250000,1053160,2007-03-17,18,first+last+birth_year
ibrahima sory bangoura,gn GUI,MF,Genk,0.0,2004,3.6,0,0,0.0,0.0,0,0,144,161,89.44,9,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ibrahima sory bangoura,ibrahima bangoura,genk,2004,2004,8000000,1038348,2004-01-05,21,first+last+birth_year
ilay camara,sn SEN,"FW,DF",Anderlecht,0.0,2003,1.8,0,1,0.1,1.4,1,0,66,79,83.54,3,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ilay camara,ilay camara,anderlecht,2003,2003,4000000,570781,2003-01-18,22,first+last+birth_year
ilias sebaoui,be BEL,"FW,MF",Sint-Truiden,0.0,2001,9.7,1,1,1.7,1.0,25,5,192,259,74.13,12,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ilias sebaoui,ilias sebaoui,sint truiden,2001,2001,1500000,852953,2001-10-04,24,first+last+birth_year
isa sakamoto,jp JPN,MF,Westerlo,0.0,2003,9.5,3,2,2.1,1.4,20,6,162,203,79.8,7,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,isa sakamoto,isa sakamoto,westerlo,2003,2003,3500000,814491,2003-08-26,22,first+last+birth_year
isaac babadi,nl NED,MF,Antwerp,0.0,2005,2.9,0,0,0.2,0.3,5,2,126,148,85.14,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,isaac babadi,isaac babadi,antwerp,2005,2005,3000000,813437,2005-04-06,20,first+last+birth_year
isaac mbenza,be BEL,FW,Charleroi,0.0,1996,2.1,0,0,0.1,0.7,2,1,63,96,65.62,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,isaac mbenza,isaac mbenza,charleroi,1996,1996,800000,260806,1996-03-08,29,first+last+birth_year
isaias delpupo,ar ARG,"MF,FW",Sint-Truiden,0.0,2003,0.2,0,0,0.0,0.0,0,0,6,9,66.67,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,isaias delpupo,isaias delpupo,sint truiden,2003,2003,400000,736034,2003-03-31,22,first+last+birth_year
jakob kiilerich,dk DEN,DF,Zulte Waregem,0.0,2000,6.0,0,0,0.1,0.1,1,0,312,354,88.14,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jakob kiilerich,jakob kiilerich,zulte waregem,2000,2000,400000,521225,2000-05-10,25,key+birth_year
jakob romsaas,no NOR,MF,Charleroi,0.0,2004,7.5,0,2,1.0,0.6,16,7,186,222,83.78,12,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jakob romsaas,jakob romsaas,charleroi,2004,2004,1500000,902401,2004-05-16,21,first+last+birth_year
james nam,be BEL,FW,Standard Liège,0.0,2006,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,james nam,james nam,standard liege,2006,2006,100000,937115,2006-09-02,19,fuzzy_global(100.0)
jan-carlo simic,rs SRB,DF,Anderlecht,0.0,2005,2.0,0,0,0.0,0.0,1,0,85,101,84.16,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jan carlo simic,jan simic,anderlecht,2005,2005,,,nan,,
jarne steuckers,be BEL,"FW,MF",Genk,0.0,2002,9.4,0,5,1.0,3.3,18,3,418,587,71.21,3,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jarne steuckers,jarne steuckers,genk,2002,2002,11000000,707159,2002-02-04,23,first+last+birth_year
jay-david mbalanda,fr FRA,FW,Sint-Truiden,0.0,2007,0.0,0,0,0.1,0.0,1,0,4,7,57.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jay david mbalanda,jay mbalanda,sint truiden,2007,2007,100000,1309326,2007-05-03,18,first+last+birth_year
jean-kevin duverne,ht HAI,DF,Gent,0.0,1997,5.7,0,1,0.0,1.0,0,0,272,341,79.77,12,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jean kevin duverne,jean duverne,gent,1997,1997,2500000,344864,1997-07-12,28,first+last+birth_year
jelle vossen,be BEL,FW,Zulte Waregem,0.0,1989,2.7,2,0,1.4,0.6,6,4,46,66,69.7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jelle vossen,jelle vossen,zulte waregem,1989,1989,250000,42748,1989-03-22,36,key+birth_year
jeppe erenbjerg,dk DEN,"MF,FW",Zulte Waregem,0.0,2000,8.7,5,1,3.1,0.8,23,10,208,258,80.62,5,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jeppe erenbjerg,jeppe erenbjerg,zulte waregem,2000,2000,1000000,543302,2000-04-29,25,key+birth_year
jeremy petris,fr FRA,DF,Charleroi,0.0,1998,4.2,0,0,0.0,0.2,0,0,144,202,71.29,5,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jeremy petris,jeremy petris,charleroi,1998,1998,,,nan,,
jerry afriyie,gh GHA,FW,La Louvière,0.0,2006,6.1,2,0,2.4,0.3,13,5,47,70,67.14,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jerry afriyie,jerry afriyie,la louviere,2006,2006,700000,1332184,2006-12-10,18,first+last+birth_year
joaquin seys,be BEL,DF,Club Brugge,0.0,2005,7.1,1,0,0.1,0.3,1,1,430,487,88.3,18,5,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,joaquin seys,joaquin seys,club brugge,2005,2005,15000000,981196,2005-03-28,20,first+last+birth_year
joedrick pupe,be BEL,DF,Dender,0.0,1997,3.5,0,0,0.1,0.0,3,1,221,269,82.16,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,joedrick pupe,joedrick pupe,dender,1997,1997,,,nan,,
joel ito,be BEL,MF,La Louvière,0.0,1998,8.2,0,1,0.4,1.5,8,3,128,174,73.56,25,16,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,joel ito,joel ito,la louviere,1998,1998,350000,338652,1998-03-27,27,first+last+birth_year
joel ordonez,ec ECU,DF,Club Brugge,0.0,2004,4.8,1,0,0.5,0.0,3,1,340,368,92.39,4,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,joel ordonez,joel ordonez,club brugge,2004,2004,28000000,893661,2004-04-21,21,first+last+birth_year
jordan kadiri,ng NGA,FW,Dender,0.0,2000,2.2,1,0,0.3,0.1,6,2,29,44,65.91,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jordan kadiri,jordan kadiri,dender,2000,2000,350000,655420,2000-03-11,25,first+last+birth_year
jordi liongola,bi BDI,"DF,FW",La Louvière,0.0,2000,10.6,0,0,0.3,0.8,7,0,227,374,60.7,18,13,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,jordi liongola,jordi liongola,la louviere,2000,2000,800000,627329,2000-05-17,25,first+last+birth_year
