player_id,player_name,club,Nation,Pos,dob,age,market_value_eur,MatchesPlayed,Gls,Ast,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK
265966.0,abdulfattah adam,al taawoun,sa KSA,FW,1995-01-01,30.0,275000.0,10.6,4,1,26,13,0.0,0.0,0.0,0.0,1,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901111.0,ahmed bahusayn,al taawoun,sa KSA,MF,2001-02-09,24.0,275000.0,7.5,0,0,6,1,0.0,0.0,0.0,0.0,11,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1145063.0,naif asiri,al okhdood sc,sa KSA,DF,2001-02-18,24.0,275000.0,23.7,1,0,9,4,0.0,0.0,0.0,0.0,27,0.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
672382.0,mansor al beshe,al fayha,sa KSA,MF,2000-04-24,25.0,275000.0,19.4,0,1,7,1,0.0,0.0,0.0,0.0,25,0.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
141976.0,saeed al hamsal,al khaleej,sa KSA,DF,1996-04-18,29.0,250000.0,26.2,0,0,3,1,0.0,0.0,0.0,0.0,50,0.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
593337.0,hamed al-ghamdi,al ittihad,sa KSA,MF,1999-04-02,26.0,250000.0,5.0,1,1,6,1,0.0,0.0,0.0,0.0,5,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1208196.0,abdulaziz al othman,al qadsiah,sa KSA,"MF,FW",2004-01-02,21.0,250000.0,9.5,4,0,21,8,0.0,0.0,0.0,0.0,6,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
270377.0,abdulla al salem,al khaleej,sa KSA,FW,1992-12-19,32.0,250000.0,27.0,10,4,59,21,0.0,0.0,0.0,0.0,8,0.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
264826.0,mohammed al-khabrani,al khaleej,sa KSA,DF,1993-10-14,32.0,250000.0,27.3,0,0,6,1,0.0,0.0,0.0,0.0,20,0.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1161121.0,murad al hawsawi,al khaleej,sa KSA,MF,2001-06-03,24.0,250000.0,16.0,1,0,12,1,0.0,0.0,0.0,0.0,43,0.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
362905.0,qassem lajami,al qadsiah,sa KSA,DF,1996-04-25,29.0,250000.0,6.6,0,0,2,1,0.0,0.0,0.0,0.0,6,0.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
922497.0,abdullah hawsawi,al kholood saudi club,sa KSA,DF,1996-02-01,29.0,225000.0,25.6,0,4,9,2,0.0,0.0,0.0,0.0,44,0.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
288390.0,mohammed qassem,al qadsiah,sa KSA,"MF,DF",1995-01-19,30.0,225000.0,7.8,0,0,2,0,0.0,0.0,0.0,0.0,13,0.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1109644.0,mohammed hurbush,al shabab,sa KSA,MF,2003-04-24,22.0,225000.0,2.1,0,0,0,0,0.0,0.0,0.0,0.0,6,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1143173.0,mishal al alaeli,al wehda,sa KSA,DF,2004-06-17,21.0,225000.0,15.0,1,1,7,3,0.0,0.0,0.0,0.0,36,0.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
886841.0,mohammed al kunaydiri,al fateh,sa KSA,DF,2000-10-11,25.0,225000.0,10.9,0,0,5,2,0.0,0.0,0.0,0.0,19,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1172146.0,khalid al subaie,al raed,sa KSA,"MF,DF",1999-10-26,25.0,225000.0,9.9,0,0,4,0,0.0,0.0,0.0,0.0,14,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
213257.0,saeed al rubaie,al okhdood sc,sa KSA,DF,1994-06-04,31.0,225000.0,26.6,1,1,27,8,0.0,0.0,0.0,0.0,24,0.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901163.0,awad al nashri,al ittihad,sa KSA,MF,2002-03-15,23.0,225000.0,2.9,0,0,0,0,0.0,0.0,0.0,0.0,8,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
470011.0,khaled al-sumairi,al khaleej,sa KSA,MF,1997-01-01,28.0,225000.0,12.6,0,1,9,3,0.0,0.0,0.0,0.0,32,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901072.0,nawaf al harthi,al fayha,sa KSA,MF,1998-10-12,27.0,225000.0,12.2,0,2,11,2,0.0,0.0,0.0,0.0,27,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
631917.0,muteb al mufarrij,al taawoun,sa KSA,DF,1996-08-19,29.0,200000.0,13.1,1,0,4,1,0.0,0.0,0.0,0.0,11,0.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1169184.0,mohammed mahzari,al taawoun,sa KSA,DF,2002-05-19,23.0,200000.0,11.7,0,2,0,0,0.0,0.0,0.0,0.0,21,0.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
193151.0,abdullah al-hafith,al wehda,sa KSA,DF,1992-12-25,32.0,200000.0,22.2,1,0,9,1,0.0,0.0,0.0,0.0,20,0.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
177956.0,ahmed al-kassar,al qadsiah,sa KSA,GK,1991-05-08,34.0,200000.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,2.0,7.0,6.0,85.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
686019.0,abdulrahman al safari,al kholood saudi club,sa KSA,"MF,DF",1993-03-31,32.0,200000.0,15.7,1,1,18,5,0.0,0.0,0.0,0.0,16,0.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1060899.0,hamed al shanqiti,al ittihad,sa KSA,GK,2005-04-26,20.0,200000.0,2.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,1.45,16.0,13.0,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1066198.0,ali makki,al wehda,sa KSA,DF,1999-04-20,26.0,200000.0,15.1,0,1,3,0,0.0,0.0,0.0,0.0,16,0.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1058034.0,ali ayesh al-salem,al wehda,sa KSA,DF,1998-08-14,27.0,200000.0,13.2,1,1,6,2,0.0,0.0,0.0,0.0,20,0.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1051402.0,hisham al dubais,al khaleej,sa KSA,FW,2001-09-26,24.0,200000.0,1.4,1,0,3,2,0.0,0.0,0.0,0.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
443937.0,alaa al hejji,al wehda,sa KSA,MF,1995-12-03,29.0,200000.0,18.3,1,3,15,5,0.0,0.0,0.0,0.0,28,0.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
264720.0,meshal sibyani,al ettifaq,sa KSA,DF,2001-04-11,24.0,200000.0,5.3,0,0,2,0,0.0,0.0,0.0,0.0,1,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
504124.0,mohammed al-saeed,al okhdood sc,sa KSA,"DF,MF",1996-11-14,28.0,175000.0,11.1,0,0,4,0,0.0,0.0,0.0,0.0,9,0.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
965992.0,hussian al zabdani,al okhdood sc,sa KSA,"DF,MF",1995-04-15,30.0,175000.0,8.0,0,1,1,0,0.0,0.0,0.0,0.0,13,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1061025.0,yaseen al zubaidi,al okhdood sc,sa KSA,"MF,FW",2003-04-26,22.0,175000.0,8.7,0,0,17,1,0.0,0.0,0.0,0.0,4,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901153.0,othman al othman,al fateh,sa KSA,MF,2003-04-15,22.0,175000.0,8.7,0,1,15,3,0.0,0.0,0.0,0.0,20,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
631928.0,khalifah al dawsari,al hilal,sa KSA,DF,1999-01-02,26.0,150000.0,4.9,0,0,1,1,0.0,0.0,0.0,0.0,7,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
821378.0,marwan al haidari,al khaleej,sa KSA,GK,1996-04-12,29.0,150000.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,4.0,7.0,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1188907.0,abdulkarim darisi,al ahli,sa KSA,FW,2003-04-18,22.0,150000.0,2.1,1,0,2,1,0.0,0.0,0.0,0.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
359346.0,abdulhadi al-harajin,al fayha,sa KSA,"MF,FW",1994-10-27,30.0,150000.0,3.7,0,1,8,1,0.0,0.0,0.0,0.0,1,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
364117.0,hazzaa al ghamdi,damac,sa KSA,"MF,FW",2001-01-11,24.0,150000.0,7.7,0,1,7,1,0.0,0.0,0.0,0.0,9,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
673933.0,yahya naji,al wehda,sa KSA,"FW,MF",1999-03-02,26.0,150000.0,10.0,1,0,11,6,0.0,0.0,0.0,0.0,3,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901083.0,sanousi al hawsawi,damac,sa KSA,DF,1998-10-08,27.0,150000.0,9.3,0,0,4,1,0.0,0.0,0.0,0.0,10,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1168839.0,sattam al ruqi,al fayha,sa KSA,MF,2002-03-28,23.0,150000.0,1.5,0,1,1,0,0.0,0.0,0.0,0.0,5,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
881423.0,noor al rashidi,damac,sa KSA,DF,1995-03-12,30.0,150000.0,7.7,0,0,2,1,0.0,0.0,0.0,0.0,28,0.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
869511.0,mohammed marran,al nassr,sa KSA,FW,2001-02-15,24.0,150000.0,1.4,1,0,5,2,0.0,0.0,0.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
315050.0,mansor hamzi,al khaleej,sa KSA,"MF,DF",1992-01-17,33.0,150000.0,32.0,1,1,18,7,0.0,0.0,0.0,0.0,41,0.0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
209515.0,majed kanabah,al shabab,sa KSA,MF,1992-07-01,33.0,150000.0,12.7,1,1,5,2,0.0,0.0,0.0,0.0,19,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
970665.0,ali al masoud,al fateh,sa KSA,MF,2004-01-03,21.0,125000.0,2.2,1,0,10,3,0.0,0.0,0.0,0.0,3,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
264236.0,abdulfattah asiri,al kholood saudi club,sa KSA,"MF,FW",1994-02-26,31.0,125000.0,3.4,0,1,6,1,0.0,0.0,0.0,0.0,1,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1092630.0,naif masoud,al fateh,sa KSA,"MF,DF",2001-03-08,24.0,125000.0,2.9,0,0,2,0,0.0,0.0,0.0,0.0,7,0.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1213131.0,mohamed al dowaish,al fayha,sa KSA,DF,2004-05-28,21.0,125000.0,3.7,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1180693.0,thamer al khaibari,al ettifaq,sa KSA,FW,2005-12-03,19.0,125000.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1131860.0,sultan al shehri,al kholood saudi club,sa KSA,"DF,MF",1995-07-03,30.0,125000.0,5.3,0,0,5,1,0.0,0.0,0.0,0.0,12,0.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1180074.0,saad haqawi,al nassr,sa KSA,FW,2005-10-08,20.0,125000.0,0.7,0,1,3,0,0.0,0.0,0.0,0.0,3,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
888626.0,raed ozaybi,al khaleej,sa KSA,GK,2001-09-22,24.0,125000.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,20.0,2.22,56.0,39.0,69.6,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
869499.0,saud bin zaydan,al riyadh sc,sa KSA,MF,1999-11-16,25.0,125000.0,3.7,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
451125.0,bander nasser,al khaleej,sa KSA,DF,1990-03-14,35.0,100000.0,2.7,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901162.0,hassan al asmari,al kholood saudi club,sa KSA,DF,2002-10-06,23.0,100000.0,3.9,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
141810.0,jamaan al-dossari,al kholood saudi club,sa KSA,DF,1993-09-06,32.0,100000.0,1.2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
209499.0,ahmed assiri,al riyadh sc,sa KSA,DF,1991-11-14,33.0,100000.0,25.4,1,0,10,2,0.0,0.0,0.0,0.0,17,0.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1145325.0,abdulrahman al ghamdi,al taawoun,sa KSA,GK,2006-02-13,19.0,100000.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
970663.0,abdullah al anazi,al fateh,sa KSA,MF,2003-01-19,22.0,100000.0,4.5,1,2,9,4,0.0,0.0,0.0,0.0,7,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
264828.0,abdurahman al-obaid,damac,sa KSA,"DF,MF",1993-04-30,32.0,100000.0,10.4,0,0,2,0,0.0,0.0,0.0,0.0,18,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1186816.0,abdulraouf al duqayl,al fayha,sa KSA,GK,1995-08-04,30.0,100000.0,4.4,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,12.0,2.71,27.0,17.0,63.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1177725.0,abdulrahman al shammari,al riyadh sc,0,GK,1999-08-07,26.0,100000.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,12.0,3.0,25.0,14.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
901310.0,arif al haydar,al khaleej,sa KSA,DF,1997-06-20,28.0,100000.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
315632.0,abdullah al qahtani,damac,sa KSA,MF,1999-01-31,26.0,100000.0,0.9,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
150788.0,yahya al-shehri,al riyadh sc,sa KSA,MF,1990-06-26,35.0,100000.0,19.4,1,1,8,4,0.0,0.0,0.0,0.0,16,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1020850.0,mohammed barnawi,al orobah,sa KSA,DF,2005-08-07,20.0,100000.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
975383.0,mohammed al absi,al shabab,sa KSA,GK,2002-09-24,23.0,100000.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1194398.0,khaled al rammah,al fayha,sa KSA,MF,2005-04-30,20.0,100000.0,3.7,0,0,0,0,0.0,0.0,0.0,0.0,8,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1305931.0,ghassan hawsawi,al okhdood sc,sa KSA,"MF,DF",2003-02-05,22.0,100000.0,5.9,0,0,4,2,0.0,0.0,0.0,0.0,13,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1245677.0,majed abdullah,al shabab,0,FW,2006-02-13,19.0,100000.0,0.7,0,0,3,1,0.0,0.0,0.0,0.0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901347.0,mohammed al shammari,al kholood saudi club,sa KSA,GK,1991-12-10,33.0,100000.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,2.0,13.0,9.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1183281.0,abdulmalik al harbi,al taawoun,sa KSA,MF,2005-10-06,20.0,75000.0,0.6,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
901211.0,ziyad al jari,al fateh,sa KSA,DF,2001-11-15,23.0,75000.0,2.6,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
970671.0,faisal al abdulwahed,al fateh,sa KSA,FW,2004-12-29,20.0,75000.0,1.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
950528.0,saleh al harthi,al okhdood sc,sa KSA,MF,1995-08-10,30.0,75000.0,0.5,0,0,1,1,0.0,0.0,0.0,0.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
112813.0,rakan najjar,al okhdood sc,sa KSA,GK,1995-05-30,30.0,75000.0,2.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,7.0,2.85,23.0,17.0,73.9,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1173786.0,saud salem,al okhdood sc,sa KSA,MF,2005-08-14,20.0,75000.0,2.3,0,0,2,0,0.0,0.0,0.0,0.0,4,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1180070.0,awad aman,al nassr,sa KSA,DF,2005-01-16,20.0,50000.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1318427.0,majed khalifa,al kholood saudi club,sa KSA,FW,2004-06-02,21.0,50000.0,1.8,0,0,1,0,0.0,0.0,0.0,0.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1180066.0,saud al tumbukti,al riyadh sc,sa KSA,DF,2005-01-28,20.0,25000.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
